StudentID,AcademicYear,ExtractedAt,ShortDescription,StaffReferral,ReferredByOther,SequenceNumber,IncidentDate,IncidentID,ExactTime,ApproximateTimeCode,SchoolOfIncidentCode,LocationCode,PossibleMotivationCode,WeaponTypeCode,Demerits,Initials,InstructionalSupportIndicator,Comment,IsSubstituteTeacherReferral,ViolationCode1,ViolationCode2,ViolationCode3,ViolationCode4,ViolationCode5,PreReferralInterventionCode1,PreReferralInterventionCode2,PreReferralInterventionCode3,UserCode1,UserCode2,UserCode3,UserCode4,UserCode5,UserCode6,UserCode7,UserCode8,Admin_StudentID,Admin_AssignedDays,Admin_AssignedHours,Admin_AssignedStartDate,Admin_AssignedEndDate,Admin_AssignedReturnDate,Admin_ReasonForDifferenceCode,Admin_DisciplinaryAssignmentSchoolCode,Admin_ActionDecisionDate,Admin_SequenceNumber,Admin_DispositionCode,Admin_Days,Admin_Hours,Admin_StartDate,Admin_EndDate,Admin_ReturnDate,Admin_ReturnStatusCode,Admin_ReturnLocationCode,Admin_ActionAuthorityCode,Admin_PlacementCode,Admin_ResultCode,Admin_SuspensionTagCode
43164,2023-2024,2026-02-22T00:21:00.654267,,0,,1,2023-01-12T00:00:00,23482,,,16,,,,0.0,JP,,Sent chronic absentee letter on 1/12/2023.,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43181,2023-2024,2026-02-22T00:21:00.654267,,2324,,5,2024-06-06T00:00:00,24855,,,16,,,,0.0,ed,,"Davis and another student began smashing Davis' Chromebook during lunch. Davis explained to Principal Dinday that the device hadn't been working for a while, so he didn't think it mattered that he was further destroying it. Principal Dinday phoned home and left a message for mom.",False,17,,,,,,,,,,,,,,,,43181.0,0.0,0.0,,,,,0.0,,1.0,DET,1.0,0.0,2024-06-06T00:00:00,2024-06-06T00:00:00,2024-06-07T00:00:00,,,10,,,
43181,2023-2024,2026-02-22T00:21:00.654267,,0,,4,2023-12-06T00:00:00,24348,,,16,,,,0.0,JP,,Student received tardy detention for 5 or more tardies since the beginning of the trimester.,False,81,,,,,,,,,,,,,,,,43181.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43181,2023-2024,2026-02-22T00:21:00.654267,,6094,,3,2023-09-05T00:00:00,23751,,,16,,,,0.0,JP,,"Davis was using his phone during lunch, Mr. Miller confiscated phone. Davis is aware of 1st warning.",False,30,,,,,,,,,,,,,,,,43181.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43181,2023-2024,2026-02-22T00:21:00.654267,,0,,2,2023-05-18T00:00:00,23640,,,16,,,,0.0,,,"Davis was pretending to vape in class, using his AirPods case to simulate that he was vaping.  C/alled home.",False,00,,,,,,,,,,,,,,,,43181.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43181,2023-2024,2026-02-22T00:21:00.654267,,151,,1,2023-04-21T00:00:00,23380,,,16,,,,0.0,JP,,Davis used inappropriate language in class.,False,00,,,,,,,,,,,,,,,,43181.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,2324,,7,2023-08-29T00:00:00,23740,,,16,,,,0.0,JP,,"Nate was using his phone during lunch and it was confiscated by Mrs. Dinday. 
He is aware of 1st warning.",False,30,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,10,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,0,,5,2023-04-02T09:06:06.647,0,,,16,,,,0.0,,,,False,,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,0,,5,2023-04-02T09:06:06.647,0,,,16,,,,0.0,,,,False,,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,2.0,PN,0.0,0.0,,,,,,,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,221,,6,2023-03-30T00:00:00,23284,,,16,,,,0.0,JP,,"Excessive talking, not on task in class and disruptive (3 strikes in class)",False,00,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,6864571,,4,2023-03-06T00:00:00,23163,,,16,,,,0.0,JP,,Drawing an inappropriate male body part on a post-it and placing it on the table in front of the classroom,False,67,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,2023-03-06T00:00:00,,,,,10,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,258,,3,2022-05-10T00:00:00,22510,,,16,,,,0.0,JP,,Repeatedly making disruptive noises during rehearsal.,False,00,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,2022-05-10T00:00:00,,,,,10,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,372,,2,2022-04-25T00:00:00,22489,,,16,,,,0.0,JP,,"After several requests for Nate to not disrupt instruction, he left his newly assigned table group to sit with 2 other students.",False,00,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,2022-04-25T00:00:00,,,,,10,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,2506375,,1,2022-01-10T00:00:00,22267,,,16,,,,0.0,,,Teased another 6th grader by making up a story about him beating up another student and spreading this story...a story that was completely false.  Conducted a mediation between the students to resolve the matter.  Counseled and warned Nate.,False,99,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,1.0,COU,0.0,0.0,,,,,,,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,2506375,,1,2022-01-10T00:00:00,22267,,,16,,,,0.0,,,Teased another 6th grader by making up a story about him beating up another student and spreading this story...a story that was completely false.  Conducted a mediation between the students to resolve the matter.  Counseled and warned Nate.,False,99,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,2.0,WAR,0.0,0.0,,,,,,,,,
43400,2023-2024,2026-02-22T00:21:00.654267,,2506375,,1,2022-01-10T00:00:00,22267,,,16,,,,0.0,,,Teased another 6th grader by making up a story about him beating up another student and spreading this story...a story that was completely false.  Conducted a mediation between the students to resolve the matter.  Counseled and warned Nate.,False,99,,,,,,,,,,,,,,,,43400.0,0.0,0.0,,,,,0.0,,3.0,REP,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,167,,10,2023-11-28T00:00:00,24471,,,16,,,,0.0,JP,,""" F word in class""",False,64,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,167,,9,2023-10-26T00:00:00,24060,,,16,,,,0.0,JP,,Chris used his middle finger to flip off another student in class.,False,65,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,443,,8,2023-10-24T00:00:00,24058,,,16,,,,0.0,JP,,"Defiance- Teacher: 'I'll discuss this after class."" Chris: ""No, I won't be doing that""
Teacher: Moves CG to another seat. CG: Loudly ""this is extreme""",False,36,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,6094,,7,2023-09-12T00:00:00,23775,,,16,,,,0.0,JP,,Mr. Miller confiscated Chris' phone while he was in office.,False,30,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,0,,5,2023-05-23T00:00:00,23667,,,16,,,,0.0,,,Chris was intoxicated at school after drinking alcohol that he received from another student.,False,02,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,SUS,4.0,0.0,2023-05-23T00:00:00,2023-05-26T00:00:00,2023-05-30T00:00:00,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,0,,6,2023-05-15T00:00:00,23668,,,16,,,,0.0,,,Chris was intoxicated at school after drinking alcohol he received from another student.  Referred to Youth Transforming Justice's drug and alcohol program.,False,02,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,REP,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,406,,4,2023-05-05T00:00:00,23592,,,16,,,,0.0,JP,,Chris asked to leave the class to go to the bathroom. I would not let him since he had already been out of the class earlier to get water. Chris left anyway. Per Ms. Pike,False,42,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,455,,3,2023-04-27T00:00:00,23579,,,16,,,,0.0,JP,,Chris was using his phone during school hours.,False,30,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,0,,2,2023-02-01T00:00:00,23005,,,16,,,,0.0,,,Chris drank beer that another student brought to school.,False,02,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,SUS,1.0,0.0,2023-02-02T00:00:00,2023-02-02T00:00:00,2023-02-03T00:00:00,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,0,,2,2023-02-01T00:00:00,23005,,,16,,,,0.0,,,Chris drank beer that another student brought to school.,False,02,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,2.0,PN,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,0,,2,2023-02-01T00:00:00,23005,,,16,,,,0.0,,,Chris drank beer that another student brought to school.,False,02,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,3.0,REP,0.0,0.0,,,,,,,,,
43401,2023-2024,2026-02-22T00:21:00.654267,,306,,1,2022-05-20T00:00:00,22605,,,16,,,,0.0,JP,,Student was using his phone during class.,False,30,,,,,,,,,,,,,,,,43401.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,2022-05-20T00:00:00,,,,,10,,,
43405,2023-2024,2026-02-22T00:21:00.654267,,0,,1,2023-05-10T00:00:00,23590,,,16,,,,0.0,,,Nate was spraying other students with a syringe full of water. Nate will serve Friday school.  Called Mom.,False,00,,,,,,,,,,,,,,,,43405.0,0.0,0.0,,,,,0.0,,1.0,FS,0.0,0.0,,,,,,,,,
43405,2023-2024,2026-02-22T00:21:00.654267,,0,,1,2023-05-10T00:00:00,23590,,,16,,,,0.0,,,Nate was spraying other students with a syringe full of water. Nate will serve Friday school.  Called Mom.,False,00,,,,,,,,,,,,,,,,43405.0,0.0,0.0,,,,,0.0,,2.0,PN,0.0,0.0,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,6094,,6,2023-11-08T00:00:00,24176,,,16,,,,0.0,JP,,Miles was using his phone during school hours.,False,30,,,,,,,,,,,,,,,,43406.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,8,2023-11-03T00:00:00,24386,,,16,,,,0.0,JP,,Sent 2nd absence letter on 11/3/23,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,7,2023-10-11T00:00:00,24224,,,16,,,,0.0,JP,,Sent 1st absence letter on 10/11/23.,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,2,2023-04-17T00:00:00,23422,,,16,,,,0.0,JP,,Sent chronic absentee letter on 4/17/2023.,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,3,2023-03-06T00:00:00,23459,,,16,,,,0.0,JP,,Sent chronic absentee letter on 3/6/2023.,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,5,2023-02-13T00:00:00,23537,,,16,,,,0.0,,,Held SART Meeting w/ Miles and mom on 02/13/2023,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,1,2023-02-02T00:00:00,23014,,,16,,,,0.0,,,Sent illness letter on 2/2/2023,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43406,2023-2024,2026-02-22T00:21:00.654267,,0,,4,2023-01-12T00:00:00,23483,,,16,,,,0.0,JP,,Sent chronic absentee letter on 1/12/2023.,False,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43407,2023-2024,2026-02-22T00:21:00.654267,,171,,2,2023-04-04T00:00:00,23317,,,16,,,,0.0,JP,,Student was using his phone during school hours.,False,30,,,,,,,,,,,,,,,,43407.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43407,2023-2024,2026-02-22T00:21:00.654267,,403,,1,2022-02-14T00:00:00,22387,,,16,,,,0.0,,,Student was looking at inappropriate items online.,False,30,,,,,,,,,,,,,,,,43407.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,10,,,
43423,2023-2024,2026-02-22T00:21:00.654267,,2999496,,9,2023-11-07T00:00:00,24173,,,16,,,,0.0,JP,,Kais was using his phone during school hours.,False,30,,,,,,,,,,,,,,,,43423.0,0.0,0.0,,,,,0.0,,1.0,RP,0.0,0.0,,,,,,,,,
43423,2023-2024,2026-02-22T00:21:00.654267,,151,,8,2023-09-28T00:00:00,23817,,,16,,,,0.0,JP,,"""Kais used inappropriate language very loudly during a PE game near my classroom. I asked him to go let Mr. Arroyo know that he had used such language. When I later asked Kais if he talked to Mr. Arroyo he said yes, when in fact he had not. """,False,65,,,,,,,,,,,,,,,,43423.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,,,,,,,,,
43423,2023-2024,2026-02-22T00:21:00.654267,,443,,7,2023-08-31T00:00:00,23797,,,16,,,,0.0,JP,,Kais was using his phone during class. He is aware of 1st warning.,False,30,,,,,,,,,,,,,,,,43423.0,0.0,0.0,,,,,0.0,,1.0,WAR,0.0,0.0,,,,,,,,,
43423,2023-2024,2026-02-22T00:21:00.654267,,6864571,,6,2023-02-27T00:00:00,23135,,,16,,,,0.0,JP,,Repeatedly talking while teacher is giving instruction.,False,00,,,,,,,,,,,,,,,,43423.0,0.0,0.0,,,,,0.0,,1.0,DET-4,0.0,0.0,2023-02-27T00:00:00,,,,,10,,,
